281;;ДЕСТКАЯ ПОЛИКЛИНИКА СЛАНЦЫ;(81374) 2-19-36;slantsy-crb.ru;"многопрофильное медицинское обслуживание; "
445;4427;ДЕТСКАЯ БОЛЬНИЦА №17;"(812) 495-1805;495-0999; 495-0128";http://dgb17spb.ru;"медицинское обслуживание новорожденных; "
245;905;ДЕТСКАЯ ГОРОДСКАЯ БОЛЬНИЦА №1;"(812) 417-21-21;(812) 735-44-44";http://www.dgb.spb.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; медицинское обслуживание новорожденных; "
246;911;ДЕТСКАЯ ГОРОДСКАЯ БОЛЬНИЦА №17 СВЯТИТЕЛЯ НИКОЛАЯ ЧУДОТВОРЦА;"(812) 495-1805;(812) 495-0128;(812) 495-0999";http://dgb17spb.ru;"медицинское обслуживание новорожденных; лечение педиатрических заболеваний; "
247;914;ДЕТСКАЯ ГОРОДСКАЯ БОЛЬНИЦА №19 им. К.А.РАУХФУСА;(812) 578-75-75;http://www.gdb19.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
248;918;ДЕТСКАЯ ГОРОДСКАЯ БОЛЬНИЦА №2 СВЯТОЙ МАРИИ МАГДАЛИНЫ;812) 670-45-30, +7 (812) 323-29-49;http://www.mm2.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
249;916;ДЕТСКАЯ ГОРОДСКАЯ БОЛЬНИЦА №22;(812) 573-94-11, (812) 573-94-10;http://dgb22spb.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
250;907;ДЕТСКАЯ ГОРОДСКАЯ БОЛЬНИЦА СВЯТОЙ ОЛЬГИ;"(812) 295-69-57;(812) 295-69-79,";dgbso.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
251;18740;ДЕТСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА №5 им. Н.Ф.ФИЛАТОВА;"(812) 400-04-10; (812) 400-04-25";dgb-5.ru;"лечение педиатрических заболеваний; лечение инфекционных заболеваний; "
252;1117;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №11;(812) 552-99-33,  (812) 550-22-66;dgp11.spb.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
253;1122;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №17;"(812) 517-99-85; (812) 517-83-73,(812) 296-05-85";http://94.19.37.202:3002;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
254;1124;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №19;"(812) 233-16-52;233-49-14;573-99-13";dp19.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
257;;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №19 Отделение детской скорой помощи;(812)234-60-05;dp19.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
255;;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №19 Отделение функциональной диагностики;(812)233-57-43;dp19.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
256;;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №19 Центр медико-социальной реабилитации для детей с ограниченными возможностями;(812)232-29-51;dp19.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
258;1134;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №29;(812) 559-07-21, 559-07-22;dp29.spb.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
259;1140;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №35;"(812)375-7570;373-0389";http://poliklinika35.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
260;1148;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №44;"(812)274 – 41 – 85;(812)274 – 33 – 50";dp44.spb.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
261;1149;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №45;"(812) 584-54-93;442-70-71";http://dp45.medzveno.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
262;4758;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №49;(812)338-06-49;gu99.site.gov.spb.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
263;1153;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №51;"(812) 573-92-40; (931) 002-39-43 ;(812) 573-92-55";dgp51.spb.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
264;1163;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №62;"8 (812) 338-05-62;8(812) 589-17-34";dp62.medzveno.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
265;1164;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №63;"(812) 514-11-01;(812) 241-31-98;(812) 515-51-84";dp63.spb.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
266;1168;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №67;(812) 427-35-98, 427-39-62, 427-17-27;дп67.рф;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
267;1169;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №68;"(812) 524-18-46;(812) 524-18-47";dgp68-spb.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
268;1113;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №7;"(812) 417-56-13;(812) 241-22-38";http://spbdp7.ru/;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
269;1171;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №71;"(812) 594-10-89;(812) 594-12-16;(812) 594-11-14";http://dp71.spb.ru/;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
270;;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №71 Поликлиническое отделение №26;(812)554-19-47;http://dp71.spb.ru/;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
271;1172;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №72;"(812) 422-04-71;";http://www.pol122.spb.ru/;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
272;1173;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №73;(812) 700-40-28;http://dp73.spb.ru/;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
274;1000;ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №8;"(812)272-13-00;272-62-34";http://gorpold8.spb.ru/;"лечение педиатрических заболеваний; "
275;46976;ДЕТСКАЯ ИНФЕКЦИОННАЯ БОЛЬНИЦА №3;"(812)321-53-97;321-53-95;";http://dib3.ru/;"лечение инфекционных заболеваний; "
276;3369;ДЕТСКАЯ КЛИНИКА ПАТОЛОГИИ ГОЛОСА и РЕЧИ;"(812)676-00-76 ;";http://lornii.ru/;"лечение отоларингологических заболеваний; "
277;;детская поликлиника гатчина; 8 (813) 713-67-91;;"услуги лечебных медицинских учреждений и больниц; "
278;;ДЕТСКАЯ ПОЛИКЛИНИКА кириши; 8 (813 68) 580 -83, 593-16;http://kirishizdrav.ru/detskaya-poliklinika/;"многопрофильное медицинское обслуживание; "
283;3350;ДЕТСКАЯ ХИРУРГИЧЕСКАЯ КЛИНИКА ОБЩЕЙ ОТОРИНОЛАРИНГОЛОГИИ САНКТ-ПЕТЕРБУРГСКИЙ НИИ УХА, ГОРЛА, НОСА и РЕЧИ ;"(812) 316-28-88;710-10-10";http://lornii.ru/;"диагностика и лечение; исследования и разработки новых методов лечения; "
286;909;ДЕТСКИЙ КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКИЙ ЦЕНТР №2;(812) 786-05-33, 786-21-69, 786-11-89, 786-37-73;http://pol23.spb.ru/;"лечение психоневрологических заболеваний у детей; лечение гастроэнтерологических заболеваний; "
287;1118;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №12 ГОРОДСКАЯ ПОЛИКЛИНИКА №37;550-80-58, 550-79-00;http://gorpol37.spb.ru/action.php/view/html/id/21;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
288;1119;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №13 ДЕТСКАЯ ПОЛИКЛИНИКА №73;"(812) 365-00-19, 365-00-118; (812) 365-00-09";http://dp73.spb.ru/;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
289;1120;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №14 ГОРОДСКАЯ ПОЛИКЛИНИКА №30;"(812)235-67-67; (812)235-60-82";http://p30.spb.ru/;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
290;1121;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №15 ГОРОДСКАЯ ПОЛИКЛИНИКА №49;"(812) 573-99-16;(812) 470-20-79";;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
291;46993;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №16 ГОРОДСКАЯ ПОЛИКЛИНИКА №114;"(812) 344-55-29;573-99-15;430-15-92";http://p114.ru/;"лечение педиатрических заболеваний; "
292;1278;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №2  САНКТ-ПЕТЕРБУРГСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №4;(812) 554-48-43, 554-40-97, 554-47-36;http://pstom4.ru/;"лечение стоматологических заболеваний; "
